Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Yukon,Canada,64.2823,-135.0,10/6/2020,15,0,0.0
,Central African Republic,6.6111,20.9394,10/6/2020,4852,62,33.0
,Chad,15.4542,18.7322,10/6/2020,1238,88,1155.0
,Chile,-35.6751,-71.543,10/6/2020,473306,13070,473.0
Anhui,China,31.8257,117.2264,10/6/2020,991,6,217.0
Beijing,China,40.1824,116.4142,10/6/2020,936,9,19329.0
Chongqing,China,30.0572,107.874,10/6/2020,585,6,690.0
Fujian,China,26.0789,117.9874,10/6/2020,413,1,52617.0
Gansu,China,35.7518,104.2861,10/6/2020,170,2,40448.0
Guangdong,China,23.3417,113.4244,10/6/2020,1848,8,3633.0
Guangxi,China,23.8298,108.7881,10/6/2020,260,2,75424.0
Guizhou,China,26.8154,106.8748,10/6/2020,147,2,308845.0
Hainan,China,19.1959,109.7453,10/6/2020,171,6,205.0
Hebei,China,39.549,116.1306,10/6/2020,365,6,80905.0
Heilongjiang,China,47.862,127.7615,10/6/2020,948,13,21717.0
Henan,China,37.8957,114.9042,10/6/2020,1281,22,1756.0
Hong Kong,China,22.3,114.2,10/6/2020,5132,105,2330.0
Hubei,China,30.9756,112.2707,10/6/2020,68139,4512,306.0
Hunan,China,27.6104,111.7088,10/6/2020,1019,4,106330.0
Inner Mongolia,China,44.0935,113.9448,10/6/2020,268,1,25779.0
Jiangsu,China,32.9711,119.455,10/6/2020,667,0,915.0
Jiangxi,China,27.614,115.7221,10/6/2020,935,1,4526393.0
Jilin,China,43.6661,126.1923,10/6/2020,157,2,143.0
Liaoning,China,41.2956,122.6085,10/6/2020,271,2,17598.0
Macau,China,22.1667,113.55,10/6/2020,46,0,1824.0
Ningxia,China,37.2692,106.1655,10/6/2020,75,0,18865.0
Qinghai,China,35.7452,95.9956,10/6/2020,18,0,497.0
Shaanxi,China,35.1917,108.8701,10/6/2020,414,3,6835.0
Shandong,China,36.3427,118.1498,10/6/2020,832,7,280.0
Shanghai,China,31.202,121.4491,10/6/2020,1025,7,20117.0
Shanxi,China,37.5777,112.2922,10/6/2020,206,0,171405.0
Sichuan,China,30.6171,102.7103,10/6/2020,710,3,1924.0
Tianjin,China,39.3054,117.323,10/6/2020,242,3,1221.0
Tibet,China,31.6927,88.0924,10/6/2020,1,0,467269.0
Unknown,China,,,10/6/2020,0,0,985.0
Xinjiang,China,41.1129,85.2401,10/6/2020,902,3,927.0
Yunnan,China,24.974,101.487,10/6/2020,211,2,579.0
Zhejiang,China,29.1832,120.0934,10/6/2020,1282,1,409.0
,Colombia,4.5709,-74.2973,10/6/2020,869808,27017,168.0
,Comoros,-11.6455,43.3333,10/6/2020,491,7,1848.0
,Congo (Brazzaville),-0.228,15.8277,10/6/2020,5089,89,258.0
,Congo (Kinshasa),-4.0383,21.7587,10/6/2020,10789,274,145.0
,Costa Rica,9.7489,-83.7534,10/6/2020,82142,1004,165.0
,Cote d'Ivoire,7.54,-5.5471,10/6/2020,19903,120,358.0
,Croatia,45.1,15.2,10/6/2020,18084,304,935.0
,Cuba,21.521757,-77.781167,10/6/2020,5883,123,1257.0
,Cyprus,35.1264,33.4299,10/6/2020,1876,23,5004.0
,Czechia,49.8175,15.473,10/6/2020,90022,794,63627.0
Faroe Islands,Denmark,61.8926,-6.9118,10/6/2020,475,0,1015.0
Greenland,Denmark,71.7069,-42.6043,10/6/2020,14,0,266.0
,Denmark,56.2639,9.5018,10/6/2020,30379,663,665.0
,Diamond Princess,0.0,0.0,10/6/2020,712,13,934.0
,Djibouti,11.8251,42.5903,10/6/2020,5423,61,155.0
,Dominica,15.415,-61.371,10/6/2020,31,0,271.0
,Dominican Republic,18.7357,-70.1627,10/6/2020,115371,2149,46.0
,Ecuador,-1.8312,-78.1834,10/6/2020,142056,11702,75.0
,Egypt,26.820553,30.802498,10/6/2020,103902,6001,18.0
,El Salvador,13.7942,-88.8965,10/6/2020,29634,869,414.0
,Equatorial Guinea,1.6508,10.2679,10/6/2020,5052,83,827.0
,Eritrea,15.1794,39.7823,10/6/2020,398,0,1026.0
,Estonia,58.5953,25.0136,10/6/2020,3659,67,204.0
,Eswatini,-26.5225,31.4659,10/6/2020,5598,112,696.0
,Ethiopia,9.145,40.4897,10/6/2020,80003,1238,241.0
,Fiji,-17.7134,178.065,10/6/2020,32,2,1.0
,Finland,61.92411,25.748151,10/6/2020,10929,346,0.0
French Guiana,France,3.9339,-53.1258,10/6/2020,10070,69,899.0
French Polynesia,France,-17.6797,149.4068,10/6/2020,2228,9,202.0
Guadeloupe,France,16.265,-61.551,10/6/2020,6319,77,1279.0
Martinique,France,14.6415,-61.0242,10/6/2020,1851,22,884895.0
Mayotte,France,-12.8275,45.166244,10/6/2020,3892,42,494.0
New Caledonia,France,-20.904305,165.618042,10/6/2020,27,0,3887.0
Reunion,France,-21.1151,55.5364,10/6/2020,4328,16,10362.0
Saint Barthelemy,France,17.9,-62.8333,10/6/2020,62,0,60738.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,10/6/2020,16,0,20070.0
St Martin,France,18.0708,-63.0501,10/6/2020,412,8,21435.0
Wallis and Futuna,France,-14.2938,-178.1165,10/6/2020,0,0,5814.0
,France,46.2276,2.2137,10/6/2020,648116,32143,1444.0
,Gabon,-0.8037,11.6094,10/6/2020,8808,54,83136.0
,Gambia,13.4432,-15.3101,10/6/2020,3613,117,473.0
,Georgia,42.3154,43.3569,10/6/2020,9245,58,16.0
,Germany,51.165691,10.451526,10/6/2020,307127,9566,30432.0
,Ghana,7.9465,-1.0232,10/6/2020,46829,303,659.0
,Greece,39.0742,21.8243,10/6/2020,20541,420,5387.0
,Grenada,12.1165,-61.679,10/6/2020,24,0,29.0
,Guatemala,15.7835,-90.2308,10/6/2020,94870,3310,100051.0
,Guinea,9.9456,-9.6966,10/6/2020,10863,68,134187.0
,Guinea-Bissau,11.8037,-15.1804,10/6/2020,2385,40,98516.0
,Guyana,4.860416,-58.93018,10/6/2020,3188,92,27670.0
,Haiti,18.9712,-72.2852,10/6/2020,8819,229,4954.0
,Holy See,41.9029,12.4534,10/6/2020,12,0,388.0
,Honduras,15.2,-86.2419,10/6/2020,80662,2447,3334.0
,Hungary,47.1625,19.5033,10/6/2020,32298,853,5453.0
,Iceland,64.9631,-19.0208,10/6/2020,3081,10,44506.0
,India,20.593684,78.96288,10/6/2020,6757131,104555,30.0
,Indonesia,-0.7893,113.9213,10/6/2020,311176,11374,9800.0
,Iran,32.427908,53.688046,10/6/2020,479825,27419,9995.0
,Iraq,33.223191,43.679291,10/6/2020,387121,9531,3536.0
,Ireland,53.1424,-7.6921,10/6/2020,38973,1811,2199.0
,Israel,31.046051,34.851612,10/6/2020,278175,1820,98.0
,Italy,41.87194,12.56738,10/6/2020,330263,36030,2964.0
,Jamaica,18.1096,-77.2975,10/6/2020,7109,123,27.0
,Japan,36.204824,138.252924,10/6/2020,86540,1609,4445.0
,Jordan,31.24,36.51,10/6/2020,19001,122,66.0
,Kazakhstan,48.0196,66.9237,10/6/2020,141904,2085,12.0
,Kenya,-0.0236,37.9062,10/6/2020,39586,743,422.0
,Kiribati,-3.3704,-168.734,10/6/2020,0,0,0.0
,"Korea, South",35.907757,127.766922,10/6/2020,24353,425,87951.0
,Kosovo,42.602636,20.902977,10/6/2020,15889,635,8479.0
,Kuwait,29.31166,47.481766,10/6/2020,108268,632,2658.0
,Kyrgyzstan,41.20438,74.766098,10/6/2020,47799,1066,9003.0
,Laos,19.85627,102.495496,10/6/2020,23,0,304173.0
,Latvia,56.8796,24.6032,10/6/2020,2194,40,46752.0
,Lebanon,33.8547,35.8623,10/6/2020,46918,424,19749.0
,Lesotho,-29.61,28.2336,10/6/2020,1683,39,24.0
,Liberia,6.428055,-9.429499,10/6/2020,1354,82,92149.0
,Libya,26.3351,17.228331,10/6/2020,38468,602,10461.0
,Liechtenstein,47.14,9.55,10/6/2020,130,1,1818.0
,Lithuania,55.1694,23.8813,10/6/2020,5359,84,2839.0
,Luxembourg,49.8153,6.1296,10/6/2020,8979,128,7303.0
,MS Zaandam,0.0,0.0,10/6/2020,9,2,15.0
,Madagascar,-18.766947,46.869107,10/6/2020,16600,234,36341.0
,Malawi,-13.2543,34.3015,10/6/2020,5796,180,14905.0
,Malaysia,4.210484,101.975766,10/6/2020,13504,141,3013.0
,Maldives,3.2028,73.2207,10/6/2020,10621,34,6874518.0
,Mali,17.570692,-3.996166,10/6/2020,3195,131,297509.0
,Malta,35.9375,14.3754,10/6/2020,3374,40,438709.0
,Marshall Islands,7.1315,171.1845,10/6/2020,0,0,369010.0
,Mauritania,21.0079,-10.9408,10/6/2020,7529,162,23364.0
,Mauritius,-20.348404,57.552152,10/6/2020,395,10,283147.0
,Mexico,23.6345,-102.5528,10/6/2020,794608,82348,257374.0
,Micronesia,7.4256,150.5508,10/6/2020,0,0,4016.0
,Moldova,47.4116,28.3699,10/6/2020,57732,1389,86429.0
,Monaco,43.7333,7.4167,10/6/2020,224,2,7223.0
,Mongolia,46.8625,103.8467,10/6/2020,315,0,133703.0
,Montenegro,42.708678,19.37439,10/6/2020,12584,188,32760.0
,Morocco,31.7917,-7.0926,10/6/2020,137248,2410,0.0
,Mozambique,-18.665695,35.529562,10/6/2020,9398,67,23647.0
,Namibia,-22.9576,18.4904,10/6/2020,11673,125,14831.0
,Nepal,28.1667,84.25,10/6/2020,90814,563,109916.0
Aruba,Netherlands,12.5211,-69.9683,10/6/2020,4108,31,46444.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,10/6/2020,141,2,22.0
Curacao,Netherlands,12.1696,-68.99,10/6/2020,476,1,1341.0
Sint Maarten,Netherlands,18.0425,-63.0548,10/6/2020,689,22,30470.0
,Netherlands,52.1326,5.2913,10/6/2020,144999,6482,961.0
,New Zealand,-40.9006,174.886,10/6/2020,1861,25,1276.0
,Nicaragua,12.865416,-85.207229,10/6/2020,5264,151,28440.0
,Niger,17.607789,8.081666,10/6/2020,1200,69,145.0
,Nigeria,9.082,8.6753,10/6/2020,59583,1113,4184.0
,North Macedonia,41.6086,21.7453,10/6/2020,19096,768,8473.0
,Norway,60.472,8.4689,10/6/2020,14784,275,0.0
,Oman,21.512583,55.923255,10/6/2020,102648,990,16215.0
,Pakistan,30.3753,69.3451,10/6/2020,316351,6535,4762.0
,Panama,8.538,-80.7821,10/6/2020,116602,2440,14931.0
,Papua New Guinea,-6.314993,143.95555,10/6/2020,541,7,10284.0
,Paraguay,-23.4425,-58.4438,10/6/2020,45647,966,2599.0
,Peru,-9.19,-75.0152,10/6/2020,829999,32834,3331.0
,Philippines,12.879721,121.774017,10/6/2020,326833,5865,0.0
,Poland,51.9194,19.1451,10/6/2020,104316,2717,7363.0
,Portugal,39.3999,-8.2245,10/6/2020,80312,2032,379.0
,Qatar,25.3548,51.1839,10/6/2020,126943,216,733897.0
,Romania,45.9432,24.9668,10/6/2020,139612,5121,0.0
,Russia,61.52401,105.318756,10/6/2020,1231277,21559,49702.0
,Rwanda,-1.9403,29.8739,10/6/2020,4873,29,231.0
,Saint Kitts and Nevis,17.357822,-62.782998,10/6/2020,19,0,312.0
,Saint Lucia,13.9094,-60.9789,10/6/2020,27,0,11815.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,10/6/2020,64,0,151634.0
,Samoa,-13.759,-172.1046,10/6/2020,0,0,9165.0
,San Marino,43.9424,12.4578,10/6/2020,732,42,10587.0
,Sao Tome and Principe,0.1864,6.6131,10/6/2020,914,15,99605.0
,Saudi Arabia,23.885942,45.079162,10/6/2020,337243,4923,4084.0
,Senegal,14.4974,-14.4524,10/6/2020,15141,312,121.0
,Serbia,44.0165,21.0059,10/6/2020,34072,757,479.0
,Seychelles,-4.6796,55.492,10/6/2020,148,0,681.0
,Sierra Leone,8.460555,-11.779889,10/6/2020,2277,72,0.0
,Singapore,1.2833,103.8333,10/6/2020,57830,27,1831.0
,Slovakia,48.669,19.699,10/6/2020,13812,55,4225.0
,Slovenia,46.1512,14.9955,10/6/2020,6764,159,1128.0
,Solomon Islands,-9.6457,160.1562,10/6/2020,0,0,56880.0
,Somalia,5.152149,46.199616,10/6/2020,3745,99,17905.0
,South Africa,-30.5595,22.9375,10/6/2020,683242,17103,11863.0
,South Sudan,6.877,31.307,10/6/2020,2734,50,97367.0
,Spain,40.463667,-3.74922,10/6/2020,825410,32486,309136.0
,Sri Lanka,7.873054,80.771797,10/6/2020,4252,13,102725.0
,Sudan,12.8628,30.2176,10/6/2020,13668,836,541.0
,Suriname,3.9193,-56.0278,10/6/2020,4965,106,37673.0
,Sweden,60.128161,18.643501,10/6/2020,96145,5895,788494.0
,Switzerland,46.8182,8.2275,10/6/2020,56632,2081,311506.0
,Syria,34.802075,38.996815,10/6/2020,4457,209,98884.0
,Taiwan*,23.7,121.0,10/6/2020,521,7,63238.0
,Tajikistan,38.861,71.2761,10/6/2020,10014,78,127093.0
,Tanzania,-6.369028,34.888822,10/6/2020,509,21,137835.0
,Thailand,15.870032,100.992541,10/6/2020,3615,59,1091264.0
,Timor-Leste,-8.874217,125.727539,10/6/2020,28,0,4798.0
,Togo,8.6195,0.8248,10/6/2020,1881,49,19.0
,Trinidad and Tobago,10.6918,-61.2225,10/6/2020,4846,83,27.0
,Tunisia,33.886917,9.537499,10/6/2020,22230,321,64.0
,Turkey,38.9637,35.2433,10/6/2020,327557,8553,0.0
,US,40.0,-100.0,10/6/2020,7504998,211181,690.0
,Uganda,1.373333,32.290275,10/6/2020,9082,84,898.0
,Ukraine,48.3794,31.1656,10/6/2020,240811,4624,329715.0
,United Arab Emirates,23.424076,53.847818,10/6/2020,100794,435,13975.0
Anguilla,United Kingdom,18.2206,-63.0686,10/6/2020,3,0,0.0
Bermuda,United Kingdom,32.3078,-64.7505,10/6/2020,181,9,148.0
British Virgin Islands,United Kingdom,18.4207,-64.64,10/6/2020,71,1,1771.0
Cayman Islands,United Kingdom,19.3133,-81.2546,10/6/2020,213,1,57821.0
Channel Islands,United Kingdom,49.3723,-2.3644,10/6/2020,695,48,8404.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,10/6/2020,13,0,6922.0
Gibraltar,United Kingdom,36.1408,-5.3536,10/6/2020,437,0,0.0
Isle of Man,United Kingdom,54.2361,-4.5481,10/6/2020,345,24,3166.0
Montserrat,United Kingdom,16.742498,-62.187366,10/6/2020,13,1,641706.0
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,10/6/2020,2,0,1290.0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,10/6/2020,695,6,150376.0
,United Kingdom,55.3781,-3.436,10/6/2020,530113,42445,3501.0
,Uruguay,-32.5228,-55.7658,10/6/2020,2177,49,6764.0
,Uzbekistan,41.377491,64.585262,10/6/2020,59343,489,4991.0
,Vanuatu,-15.3767,166.9592,10/6/2020,0,0,0.0
,Venezuela,6.4238,-66.5897,10/6/2020,79796,665,54600.0
,Vietnam,14.058324,108.277199,10/6/2020,1098,35,1629.0
,West Bank and Gaza,31.9522,35.2332,10/6/2020,42432,349,495.0
,Yemen,15.552727,48.516388,10/6/2020,2047,593,9668.0
,Zambia,-13.133897,27.849332,10/6/2020,15170,335,183.0
,Zimbabwe,-19.015438,29.154857,10/6/2020,7915,229,3514.0
,Afghanistan,33.93911,67.709953,10/7/2020,39548,1471,28.0
,Albania,41.1533,20.1683,10/7/2020,14730,407,1561.0
,Algeria,28.0339,1.6596,10/7/2020,52520,1771,3822.0
,Andorra,42.5063,1.5218,10/7/2020,2568,53,5032.0
,Angola,-11.2027,17.8739,10/7/2020,5725,211,308446.0
,Antigua and Barbuda,17.0608,-61.7964,10/7/2020,108,3,3323354.0
,Argentina,-38.4161,-63.6167,10/7/2020,840915,22226,7154.0
,Armenia,40.0691,45.0382,10/7/2020,53755,995,137515.0
Australian Capital Territory,Australia,-35.4735,149.0124,10/7/2020,113,3,111814.0
New South Wales,Australia,-33.8688,151.2093,10/7/2020,4261,53,3.0
Northern Territory,Australia,-12.4634,130.8456,10/7/2020,33,0,174.0
Queensland,Australia,-27.4698,153.0251,10/7/2020,1160,6,70.0
South Australia,Australia,-34.9285,138.6007,10/7/2020,472,4,214.0
Tasmania,Australia,-42.8821,147.3272,10/7/2020,230,13,659.0
Victoria,Australia,-37.8136,144.9631,10/7/2020,20247,809,13.0
Western Australia,Australia,-31.9505,115.8605,10/7/2020,690,9,481.0
,Austria,47.5162,14.5501,10/7/2020,50848,830,321.0
,Azerbaijan,40.1431,47.5769,10/7/2020,41113,602,12.0
,Bahamas,25.025885,-78.035889,10/7/2020,4713,102,2.0
,Bahrain,26.0275,50.55,10/7/2020,73932,262,689.0
,Bangladesh,23.685,90.3563,10/7/2020,373151,5440,0.0
,Barbados,13.1939,-59.5432,10/7/2020,203,7,2172.0
,Belarus,53.7098,27.9534,10/7/2020,81505,874,61068.0
,Belgium,50.8333,4.469936,10/7/2020,137868,10108,0.0
,Belize,17.1899,-88.4976,10/7/2020,2310,34,81626.0
,Benin,9.3077,2.3158,10/7/2020,2411,41,1046.0
,Bhutan,27.5142,90.4336,10/7/2020,304,0,41935.0
,Bolivia,-16.2902,-63.5887,10/7/2020,137706,8192,1344.0
,Bosnia and Herzegovina,43.9159,17.6791,10/7/2020,29075,908,15168.0
,Botswana,-22.3285,24.6849,10/7/2020,3172,18,7725.0
,Brazil,-14.235,-51.9253,10/7/2020,5000694,148228,33831.0
,Brunei,4.5353,114.7277,10/7/2020,146,3,10395.0
,Bulgaria,42.7339,25.4858,10/7/2020,22743,873,38618.0
,Burkina Faso,12.2383,-1.5616,10/7/2020,2222,59,2470.0
,Burma,21.9162,95.956,10/7/2020,21433,510,3305.0
,Burundi,-3.3731,29.9189,10/7/2020,515,1,107.0
,Cabo Verde,16.5388,-23.0418,10/7/2020,6624,71,851854.0
,Cambodia,11.55,104.9167,10/7/2020,281,0,49787.0
,Cameroon,3.848,11.5021,10/7/2020,20924,420,110.0
Alberta,Canada,53.9333,-116.5765,10/7/2020,19354,281,0.0
British Columbia,Canada,53.7267,-127.6476,10/7/2020,9956,244,33.0
Diamond Princess,Canada,0.0,0.0,10/7/2020,0,1,1155.0
Grand Princess,Canada,0.0,0.0,10/7/2020,13,0,473.0
Manitoba,Canada,53.7609,-98.8139,10/7/2020,2278,27,217.0
New Brunswick,Canada,46.5653,-66.4619,10/7/2020,222,2,19340.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,10/7/2020,277,4,690.0
Northwest Territories,Canada,64.8255,-124.8457,10/7/2020,5,0,53970.0
Nova Scotia,Canada,44.682,-63.7443,10/7/2020,1089,65,40619.0
Nunavut,Canada,70.2998,-83.1076,10/7/2020,0,0,3705.0
Ontario,Canada,51.2538,-85.3232,10/7/2020,58202,3039,75840.0
Prince Edward Island,Canada,46.5107,-63.4168,10/7/2020,61,0,310532.0
Quebec,Canada,52.9399,-73.5491,10/7/2020,81914,5949,207.0
Repatriated Travellers,Canada,,,10/7/2020,0,0,81501.0
Saskatchewan,Canada,52.9399,-106.4509,10/7/2020,1994,24,22213.0
Yukon,Canada,64.2823,-135.0,10/7/2020,15,0,1826.0
,Central African Republic,6.6111,20.9394,10/7/2020,4852,62,2330.0
,Chad,15.4542,18.7322,10/7/2020,1251,89,306.0
,Chile,-35.6751,-71.543,10/7/2020,474440,13090,106950.0
Anhui,China,31.8257,117.2264,10/7/2020,991,6,25989.0
Beijing,China,40.1824,116.4142,10/7/2020,936,9,927.0
Chongqing,China,30.0572,107.874,10/7/2020,585,6,4526393.0
Fujian,China,26.0789,117.9874,10/7/2020,413,1,143.0
Gansu,China,35.7518,104.2861,10/7/2020,170,2,17833.0
Guangdong,China,23.3417,113.4244,10/7/2020,1848,8,1869.0
Guangxi,China,23.8298,108.7881,10/7/2020,260,2,21144.0
Guizhou,China,26.8154,106.8748,10/7/2020,147,2,497.0
Hainan,China,19.1959,109.7453,10/7/2020,171,6,6940.0
Hebei,China,39.549,116.1306,10/7/2020,365,6,280.0
Heilongjiang,China,47.862,127.7615,10/7/2020,948,13,20117.0
Henan,China,37.8957,114.9042,10/7/2020,1281,22,173299.0
Hong Kong,China,22.3,114.2,10/7/2020,5143,105,1924.0
Hubei,China,30.9756,112.2707,10/7/2020,68139,4512,1223.0
Hunan,China,27.6104,111.7088,10/7/2020,1019,4,469765.0
Inner Mongolia,China,44.0935,113.9448,10/7/2020,268,1,985.0
Jiangsu,China,32.9711,119.455,10/7/2020,667,0,928.0
Jiangxi,China,27.614,115.7221,10/7/2020,935,1,579.0
Jilin,China,43.6661,126.1923,10/7/2020,157,2,409.0
Liaoning,China,41.2956,122.6085,10/7/2020,271,2,168.0
Macau,China,22.1667,113.55,10/7/2020,46,0,1851.0
Ningxia,China,37.2692,106.1655,10/7/2020,75,0,258.0
Qinghai,China,35.7452,95.9956,10/7/2020,18,0,145.0
Shaanxi,China,35.1917,108.8701,10/7/2020,414,3,165.0
Shandong,China,36.3427,118.1498,10/7/2020,832,7,359.0
Shanghai,China,31.202,121.4491,10/7/2020,1030,7,935.0
Shanxi,China,37.5777,112.2922,10/7/2020,206,0,1257.0
Sichuan,China,30.6171,102.7103,10/7/2020,713,3,5019.0
Tianjin,China,39.3054,117.323,10/7/2020,242,3,63627.0
Tibet,China,31.6927,88.0924,10/7/2020,1,0,1015.0
Unknown,China,,,10/7/2020,0,0,266.0
Xinjiang,China,41.1129,85.2401,10/7/2020,902,3,665.0
Yunnan,China,24.974,101.487,10/7/2020,211,2,934.0
Zhejiang,China,29.1832,120.0934,10/7/2020,1283,1,155.0
,Colombia,4.5709,-74.2973,10/7/2020,877684,27180,271.0
,Comoros,-11.6455,43.3333,10/7/2020,491,7,46.0
,Congo (Brazzaville),-0.228,15.8277,10/7/2020,5089,89,75.0
,Congo (Kinshasa),-4.0383,21.7587,10/7/2020,10804,276,18.0
,Costa Rica,9.7489,-83.7534,10/7/2020,83497,1024,414.0
,Cote d'Ivoire,7.54,-5.5471,10/7/2020,19935,120,827.0
,Croatia,45.1,15.2,10/7/2020,18447,309,1028.0
,Cuba,21.521757,-77.781167,10/7/2020,5898,123,204.0
,Cyprus,35.1264,33.4299,10/7/2020,1897,24,701.0
,Czechia,49.8175,15.473,10/7/2020,95360,829,242.0
Faroe Islands,Denmark,61.8926,-6.9118,10/7/2020,476,0,1.0
Greenland,Denmark,71.7069,-42.6043,10/7/2020,15,0,0.0
,Denmark,56.2639,9.5018,10/7/2020,30710,663,899.0
,Diamond Princess,0.0,0.0,10/7/2020,712,13,204.0
,Djibouti,11.8251,42.5903,10/7/2020,5423,61,1279.0
,Dominica,15.415,-61.371,10/7/2020,31,0,893810.0
,Dominican Republic,18.7357,-70.1627,10/7/2020,116148,2159,494.0
,Ecuador,-1.8312,-78.1834,10/7/2020,143531,11743,3887.0
,Egypt,26.820553,30.802498,10/7/2020,104035,6010,10379.0
,El Salvador,13.7942,-88.8965,10/7/2020,29737,873,61162.0
,Equatorial Guinea,1.6508,10.2679,10/7/2020,5052,83,20088.0
,Eritrea,15.1794,39.7823,10/7/2020,398,0,22064.0
,Estonia,58.5953,25.0136,10/7/2020,3715,67,5871.0
,Eswatini,-26.5225,31.4659,10/7/2020,5617,113,1444.0
,Ethiopia,9.145,40.4897,10/7/2020,80895,1255,87225.0
,Fiji,-17.7134,178.065,10/7/2020,32,2,473.0
,Finland,61.92411,25.748151,10/7/2020,11049,346,16.0
French Guiana,France,3.9339,-53.1258,10/7/2020,10103,69,30877.0
French Polynesia,France,-17.6797,149.4068,10/7/2020,2358,10,659.0
Guadeloupe,France,16.265,-61.551,10/7/2020,6319,77,5389.0
Martinique,France,14.6415,-61.0242,10/7/2020,1851,22,29.0
Mayotte,France,-12.8275,45.166244,10/7/2020,3892,42,100920.0
New Caledonia,France,-20.904305,165.618042,10/7/2020,27,0,134187.0
Reunion,France,-21.1151,55.5364,10/7/2020,4385,16,98624.0
Saint Barthelemy,France,17.9,-62.8333,10/7/2020,62,0,27904.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,10/7/2020,16,0,4961.0
St Martin,France,18.0708,-63.0501,10/7/2020,412,8,391.0
Wallis and Futuna,France,-14.2938,-178.1165,10/7/2020,0,0,3366.0
,France,46.2276,2.2137,10/7/2020,666849,32222,5468.0
,Gabon,-0.8037,11.6094,10/7/2020,8815,54,45260.0
,Gambia,13.4432,-15.3101,10/7/2020,3613,117,30.0
,Georgia,42.3154,43.3569,10/7/2020,9753,63,9800.0
,Germany,51.165691,10.451526,10/7/2020,311137,9582,9995.0
,Ghana,7.9465,-1.0232,10/7/2020,46829,303,3536.0
,Greece,39.0742,21.8243,10/7/2020,20947,424,2199.0
,Grenada,12.1165,-61.679,10/7/2020,24,0,98.0
,Guatemala,15.7835,-90.2308,10/7/2020,95704,3335,2964.0
,Guinea,9.9456,-9.6966,10/7/2020,10863,68,27.0
,Guinea-Bissau,11.8037,-15.1804,10/7/2020,2385,40,4445.0
,Guyana,4.860416,-58.93018,10/7/2020,3292,95,66.0
,Haiti,18.9712,-72.2852,10/7/2020,8819,229,12.0
,Holy See,41.9029,12.4534,10/7/2020,12,0,422.0
,Honduras,15.2,-86.2419,10/7/2020,81016,2466,0.0
,Hungary,47.1625,19.5033,10/7/2020,33114,877,88898.0
,Iceland,64.9631,-19.0208,10/7/2020,3172,10,8479.0
,India,20.593684,78.96288,10/7/2020,6835655,105526,2660.0
,Indonesia,-0.7893,113.9213,10/7/2020,315714,11472,9401.0
,Iran,32.427908,53.688046,10/7/2020,483844,27658,308779.0
,Iraq,33.223191,43.679291,10/7/2020,391044,9604,46789.0
,Ireland,53.1424,-7.6921,10/7/2020,39584,1816,19749.0
,Israel,31.046051,34.851612,10/7/2020,282340,1846,24.0
,Italy,41.87194,12.56738,10/7/2020,333940,36061,92665.0
,Jamaica,18.1096,-77.2975,10/7/2020,7191,126,10474.0
,Japan,36.204824,138.252924,10/7/2020,87039,1614,1818.0
,Jordan,31.24,36.51,10/7/2020,20200,131,2853.0
,Kazakhstan,48.0196,66.9237,10/7/2020,142239,2107,7311.0
,Kenya,-0.0236,37.9062,10/7/2020,39907,748,15.0
,Kiribati,-3.3704,-168.734,10/7/2020,0,0,37132.0
,"Korea, South",35.907757,127.766922,10/7/2020,24422,427,15254.0
,Kosovo,42.602636,20.902977,10/7/2020,15938,638,3098.0
,Kuwait,29.31166,47.481766,10/7/2020,108743,639,6948497.0
,Kyrgyzstan,41.20438,74.766098,10/7/2020,48097,1069,301006.0
,Laos,19.85627,102.495496,10/7/2020,23,0,442674.0
,Latvia,56.8796,24.6032,10/7/2020,2261,40,371826.0
,Lebanon,33.8547,35.8623,10/7/2020,48377,433,23364.0
,Lesotho,-29.61,28.2336,10/7/2020,1767,40,286346.0
,Liberia,6.428055,-9.429499,10/7/2020,1355,82,259456.0
,Libya,26.3351,17.228331,10/7/2020,39513,608,4095.0
,Liechtenstein,47.14,9.55,10/7/2020,131,1,87022.0
,Lithuania,55.1694,23.8813,10/7/2020,5474,85,7340.0
,Luxembourg,49.8153,6.1296,10/7/2020,9119,128,133856.0
,MS Zaandam,0.0,0.0,10/7/2020,9,2,33050.0
,Madagascar,-18.766947,46.869107,10/7/2020,16633,235,0.0
,Malawi,-13.2543,34.3015,10/7/2020,5803,180,23717.0
,Malaysia,4.210484,101.975766,10/7/2020,13993,141,14889.0
,Maldives,3.2028,73.2207,10/7/2020,10656,34,110714.0
,Mali,17.570692,-3.996166,10/7/2020,3210,131,46726.0
,Malta,35.9375,14.3754,10/7/2020,3442,41,22.0
,Marshall Islands,7.1315,171.1845,10/7/2020,0,0,1357.0
,Mauritania,21.0079,-10.9408,10/7/2020,7535,162,31409.0
,Mauritius,-20.348404,57.552152,10/7/2020,395,10,961.0
